EmployeeID,Age,Department,Location,Salary,SatisfactionScore,PerformanceScore,InnovationIndex,RetentionRisk,NeurodiversityStatus
4333,28,Audio,Shanghai,78868,9.323,1.752,35.425,0.854,Neurotypical
4334,64,Quality Assurance,Montreal,55283,8.209,7.399,23.906,0.837,Neurotypical
4335,61,Programming,Stockholm,128716,4.501,9.82,26.054,0.342,Neurodiverse
4336,51,Art & Animation,Paris,67205,2.857,8.388,28.33,0.113,Neurotypical
4337,51,Management,Berlin,145662,4.522,1.598,28.69,0.157,Neurotypical
4338,25,Audio,Tokyo,104916,2.924,9.045,25.404,0.322,Neurodiverse
4339,57,Management,Shanghai,126173,6.05,9.624,84.249,0.965,Neurotypical
4340,36,Management,Montreal,158695,6.173,7.357,26.779,0.932,Neurotypical
4341,29,Game Design,Seoul,95246,7.914,6.547,86.184,0.901,Neurodiverse
4342,46,Programming,London,100971,5.751,6.416,96.927,0.564,Neurotypical
4343,54,Production,Seoul,148580,4.106,8.382,27.883,0.498,Neurodiverse
4344,40,Art & Animation,Paris,97596,9.204,5.981,56.51,0.249,Neurotypical
4345,44,Production,Paris,75842,1.702,4.004,45.615,0.679,Neurotypical
4346,47,Quality Assurance,Montreal,73015,8.279,9.734,84.67,0.881,Neurotypical
4347,34,Programming,Vancouver,74395,4.686,1.436,30.828,0.841,Neurotypical
4348,23,Programming,Los Angeles,132195,2.63,6.988,76.477,0.761,Neurotypical
4349,48,Marketing,Tokyo,113090,2.083,6.271,47.564,0.244,Neurotypical
4350,28,Game Design,Seoul,77487,2.987,6.752,63.091,0.576,Neurotypical
4351,46,Quality Assurance,Tokyo,75906,2.098,6.78,57.665,0.225,Neurotypical
4352,45,Management,Berlin,60535,5.13,2.112,6.239,0.804,Neurotypical
4353,38,Quality Assurance,London,142500,4.147,2.202,58.859,0.922,Neurotypical
4354,47,Production,London,148896,4.209,1.606,82.747,0.938,Neurotypical
4355,36,Quality Assurance,Shanghai,131088,2.412,9.445,28.844,0.92,Neurotypical
4356,62,Game Design,Paris,100539,6.938,6.489,40.274,0.285,Neurotypical
4357,60,Quality Assurance,Stockholm,119531,6.47,1.694,20.511,0.21,Neurodiverse
4358,61,Marketing,Berlin,73477,9.841,4.903,20.965,0.082,Neurotypical
4359,39,Art & Animation,Los Angeles,80977,2.509,4.234,30.708,0.749,Neurotypical
4360,64,Game Design,Paris,153376,8.506,2.334,75.371,0.962,Neurotypical
4361,59,Quality Assurance,Paris,141646,1.305,8.398,48.128,0.119,Neurotypical
4362,58,Audio,Tokyo,145462,1.66,7.98,69.12,0.478,Neurotypical
4363,42,Art & Animation,London,127837,6.832,5.177,93.562,0.273,Neurotypical
4364,51,Production,Seoul,138619,4.658,5.702,73.036,0.729,Neurodiverse
4365,52,Management,Shanghai,63295,3.075,4.928,37.316,0.865,Neurotypical
4366,24,Programming,Montreal,113697,1.025,5.959,51.069,0.351,Neurotypical
4367,62,Game Design,Shanghai,92023,6.968,7.593,27.859,0.684,Neurotypical
4368,53,Audio,Berlin,151409,4.968,8.884,6.575,0.398,Neurotypical
4369,59,Programming,Paris,138810,2.537,6.331,66.602,0.949,Neurotypical
4370,30,Audio,Los Angeles,94265,9.75,2.132,66.185,0.002,Neurodiverse
4371,22,Quality Assurance,Los Angeles,88673,4.158,7.948,85.624,0.768,Neurodiverse
4372,52,Management,Shanghai,101055,3.728,4.351,15.972,0.043,Neurotypical
4373,30,Game Design,Shanghai,53361,5.593,6.669,88.428,0.725,Neurotypical
4374,35,Management,Stockholm,108198,3.495,2.787,79.435,0.95,Neurotypical
4375,37,Management,Vancouver,143616,3.455,2.471,10.726,0.885,Neurotypical
4376,49,Production,Paris,126623,9.697,1.474,98.24,0.119,Neurotypical
4377,29,Quality Assurance,Seoul,78626,3.35,3.83,3.905,0.073,Neurotypical
4378,37,Programming,Shanghai,78388,6.449,6.374,79.482,0.919,Neurodiverse
4379,57,Production,Berlin,125643,1.337,3.869,42.854,0.274,Neurodiverse
4380,38,Management,Vancouver,134918,2.389,3.168,86.537,0.176,Neurotypical
4381,55,Marketing,Los Angeles,67725,1.199,9.954,72.833,0.233,Neurotypical
4382,32,Audio,Vancouver,150165,5.81,9.99,6.066,0.536,Neurotypical
4383,22,Marketing,Berlin,52455,5.424,6.445,24.0,0.068,Neurotypical
4384,29,Programming,Vancouver,53792,3.978,3.912,95.242,0.026,Neurotypical
4385,57,Quality Assurance,Paris,142975,7.303,8.755,14.719,0.586,Neurotypical
4386,20,Production,Los Angeles,77727,6.632,7.631,6.849,0.437,Neurotypical
4387,46,Production,Berlin,94838,6.403,6.543,15.426,0.899,Neurotypical
4388,27,Production,Stockholm,88632,4.026,9.174,72.028,0.559,Neurotypical
4389,61,Art & Animation,Paris,131733,3.944,5.008,3.963,0.582,Neurodiverse
4390,36,Audio,Seoul,138911,8.861,3.299,43.281,0.919,Neurotypical
4391,28,Art & Animation,Vancouver,137816,5.896,9.703,9.138,0.095,Neurotypical
4392,25,Game Design,Shanghai,51308,3.45,8.742,68.715,0.458,Neurotypical
4393,62,Audio,Stockholm,156435,5.889,9.209,25.298,0.403,Neurotypical
4394,44,Marketing,Paris,66315,3.401,9.264,68.466,0.781,Neurotypical
4395,58,Art & Animation,Shanghai,90857,2.668,4.444,17.527,0.42,Neurotypical
4396,47,Programming,Berlin,139717,3.54,8.747,39.624,0.484,Neurotypical
4397,52,Game Design,London,59893,6.66,9.004,92.545,0.471,Neurotypical
4398,56,Audio,Seoul,128233,5.643,5.928,38.4,0.792,Neurotypical
4399,28,Production,Seoul,118749,2.481,6.627,11.402,0.673,Neurotypical
4400,37,Programming,Stockholm,158514,9.171,6.197,36.996,0.427,Neurodiverse
4401,40,Management,Stockholm,58438,5.485,1.144,45.461,0.072,Neurotypical
4402,21,Game Design,Vancouver,84992,8.144,5.82,45.847,0.834,Neurotypical
4403,62,Marketing,Berlin,118394,3.976,1.341,70.923,0.993,Neurodiverse
4404,57,Production,Los Angeles,133287,9.618,5.06,12.469,0.744,Neurotypical
4405,59,Programming,Vancouver,78935,7.769,1.411,46.156,0.433,Neurodiverse
4406,55,Audio,Seoul,127991,5.091,5.098,25.395,0.394,Neurotypical
4407,62,Game Design,Tokyo,153448,9.121,3.743,44.451,0.598,Neurotypical
4408,56,Quality Assurance,Vancouver,99854,7.457,7.965,17.305,0.214,Neurotypical
4409,34,Management,Los Angeles,125651,4.875,5.312,23.546,0.157,Neurodiverse
4410,47,Audio,London,100702,9.767,5.609,55.284,0.113,Neurotypical
4411,37,Audio,Berlin,105823,3.687,9.133,30.128,0.969,Neurotypical
4412,53,Production,Vancouver,133253,3.309,5.341,15.961,0.66,Neurotypical
4413,41,Audio,Paris,113102,9.052,2.407,61.963,0.556,Neurotypical
4414,30,Production,Berlin,148058,7.366,2.013,83.647,0.883,Neurotypical
4415,32,Audio,Paris,146283,4.11,3.752,82.14,0.329,Neurotypical
4416,23,Quality Assurance,London,100950,3.086,3.388,83.41,0.51,Neurodiverse
4417,41,Programming,Seoul,102607,2.602,8.366,1.723,0.141,Neurodiverse
4418,26,Programming,Seoul,118901,3.821,7.83,68.61,0.606,Neurotypical
4419,62,Programming,Tokyo,157159,2.13,1.528,99.879,0.898,Neurotypical
4420,43,Marketing,Seoul,101779,2.308,2.809,72.647,0.747,Neurotypical
4421,23,Quality Assurance,Berlin,84852,7.99,5.039,26.583,0.573,Neurotypical
4422,47,Quality Assurance,Vancouver,111986,1.574,1.785,56.4,0.521,Neurotypical
4423,34,Management,Stockholm,144853,4.954,2.496,47.806,0.602,Neurotypical
4424,20,Game Design,Seoul,120509,4.645,9.176,45.902,0.629,Neurotypical
4425,22,Art & Animation,Stockholm,95427,9.642,5.871,72.265,0.613,Neurotypical
4426,33,Programming,London,86194,5.19,8.17,12.687,0.467,Neurotypical
4427,57,Art & Animation,Shanghai,105989,2.448,3.975,11.936,0.626,Neurotypical
4428,20,Game Design,Berlin,66863,1.796,4.373,50.647,0.521,Neurotypical
4429,57,Quality Assurance,Paris,77533,7.592,8.725,97.395,0.422,Neurotypical
4430,57,Game Design,Montreal,135650,2.33,6.915,6.154,0.522,Neurotypical
4431,40,Audio,Tokyo,105511,9.442,7.105,37.054,0.82,Neurotypical
4432,48,Game Design,Seoul,139062,6.033,6.75,50.884,0.907,Neurotypical
4433,24,Game Design,Shanghai,131546,4.615,5.87,0.125,0.639,Neurotypical
4434,29,Production,Vancouver,127740,7.159,9.92,29.468,0.862,Neurotypical
4435,47,Audio,Tokyo,75275,2.79,9.048,11.084,0.004,Neurotypical
4436,40,Production,Seoul,85415,4.44,7.398,70.554,0.941,Neurotypical
4437,26,Art & Animation,Montreal,71750,1.301,7.103,43.903,0.008,Neurotypical
4438,22,Management,Los Angeles,87876,8.899,1.758,62.265,0.935,Neurotypical
4439,64,Audio,Montreal,84489,4.827,5.367,60.242,0.18,Neurotypical
4440,39,Management,London,118695,7.829,5.464,35.776,0.093,Neurotypical
4441,38,Marketing,Shanghai,132253,9.252,1.467,3.543,0.885,Neurotypical
4442,54,Game Design,Los Angeles,58855,6.875,7.8,26.771,0.017,Neurodiverse
4443,23,Management,Paris,140890,4.382,1.018,48.116,0.827,Neurotypical
4444,24,Game Design,Shanghai,116759,6.576,4.827,20.268,0.203,Neurotypical
4445,20,Production,Vancouver,118990,4.243,9.129,93.768,0.399,Neurodiverse
4446,23,Art & Animation,Los Angeles,94459,6.106,4.063,41.362,0.008,Neurotypical
4447,31,Production,Stockholm,96414,4.889,6.244,35.22,0.972,Neurodiverse
4448,46,Quality Assurance,Los Angeles,147257,2.349,3.772,10.755,0.443,Neurodiverse
4449,61,Audio,London,77073,8.021,2.611,27.614,0.434,Neurodiverse
4450,42,Quality Assurance,Tokyo,105511,5.468,7.57,57.852,0.023,Neurodiverse
4451,44,Marketing,Paris,91900,2.711,2.841,81.963,0.186,Neurotypical
4452,40,Audio,Paris,150937,9.026,1.65,77.343,0.195,Neurodiverse
4453,43,Marketing,Stockholm,73199,8.679,4.916,68.51,0.011,Neurotypical
4454,44,Marketing,Seoul,104526,6.029,7.38,93.248,0.17,Neurodiverse
4455,64,Marketing,Seoul,82272,9.733,6.22,24.302,0.94,Neurotypical
4456,51,Programming,Tokyo,149320,9.345,3.2,23.475,0.583,Neurotypical
4457,51,Audio,Tokyo,87301,9.073,8.36,4.665,0.018,Neurotypical
4458,24,Management,Los Angeles,113957,2.2,1.874,70.366,0.215,Neurotypical
4459,55,Audio,Shanghai,50005,3.652,7.033,80.111,0.414,Neurotypical
4460,61,Programming,Montreal,93226,4.692,6.46,25.967,0.172,Neurodiverse
4461,61,Art & Animation,Shanghai,152291,8.487,9.09,79.069,0.157,Neurotypical
4462,58,Management,Los Angeles,80208,8.841,5.742,70.898,0.959,Neurotypical
4463,35,Programming,Berlin,73103,7.763,8.371,54.099,0.993,Neurotypical
4464,52,Management,Berlin,124240,5.252,2.938,55.347,0.623,Neurotypical
4465,40,Game Design,Los Angeles,61452,2.457,5.908,70.51,0.867,Neurotypical
4466,28,Quality Assurance,Los Angeles,149278,1.317,5.794,99.816,0.435,Neurotypical
4467,25,Quality Assurance,Paris,63558,7.294,3.658,31.91,0.006,Neurotypical
4468,64,Marketing,Shanghai,61008,9.947,1.046,7.269,0.583,Neurotypical
4469,54,Audio,Vancouver,91936,4.109,7.698,69.955,0.166,Neurotypical
4470,58,Audio,London,101885,6.119,4.57,2.885,0.576,Neurotypical
4471,41,Marketing,Vancouver,116156,8.295,3.701,89.485,0.892,Neurotypical
4472,60,Game Design,Paris,82315,2.678,2.747,97.271,0.75,Neurotypical
4473,24,Quality Assurance,Tokyo,95610,8.466,8.665,72.644,0.258,Neurotypical
4474,61,Programming,Montreal,57595,6.628,4.005,34.305,0.809,Neurotypical
4475,42,Art & Animation,Montreal,128373,6.129,2.836,22.572,0.711,Neurotypical
4476,36,Management,London,113850,7.861,5.711,11.023,0.935,Neurotypical
4477,31,Management,Montreal,58785,3.169,8.037,0.595,0.621,Neurodiverse
4478,42,Management,Paris,157915,6.533,6.422,43.044,0.981,Neurodiverse
4479,35,Management,Tokyo,121388,3.163,9.642,64.711,0.528,Neurotypical
4480,22,Production,Los Angeles,60134,2.616,9.611,37.636,0.525,Neurotypical
4481,49,Game Design,Stockholm,58814,6.61,9.121,43.82,0.019,Neurodiverse
4482,41,Management,Berlin,127576,3.424,6.086,68.523,0.936,Neurotypical
4483,28,Audio,Vancouver,73687,7.429,7.914,40.903,0.431,Neurodiverse
4484,48,Production,Los Angeles,54529,5.63,3.597,77.342,0.868,Neurotypical
4485,56,Marketing,Shanghai,86687,7.255,6.178,64.234,0.386,Neurotypical
4486,42,Quality Assurance,Shanghai,156813,9.025,1.598,67.14,0.927,Neurotypical
4487,32,Production,Montreal,117060,2.244,3.371,61.931,0.949,Neurotypical
4488,51,Marketing,Shanghai,89994,1.601,3.928,11.972,0.021,Neurodiverse
4489,42,Audio,Paris,81497,4.599,4.251,68.408,0.709,Neurotypical
4490,64,Management,London,113627,7.45,2.449,59.223,0.032,Neurotypical
4491,36,Marketing,Los Angeles,132812,8.975,1.749,57.427,0.098,Neurotypical
4492,59,Programming,Stockholm,58819,1.313,6.205,59.838,0.04,Neurotypical
4493,40,Production,Seoul,137243,8.137,5.422,98.707,0.03,Neurodiverse
4494,21,Production,Tokyo,95213,1.679,6.261,43.606,0.411,Neurodiverse
4495,56,Management,London,112793,6.225,2.164,10.607,0.452,Neurotypical
4496,25,Quality Assurance,Shanghai,151325,4.097,9.529,51.287,0.469,Neurotypical
4497,63,Marketing,Seoul,80915,1.159,4.72,14.994,0.156,Neurodiverse
4498,37,Quality Assurance,Vancouver,110115,1.874,5.045,80.636,0.268,Neurotypical
4499,49,Production,Los Angeles,50552,4.184,5.923,24.963,0.754,Neurodiverse
4500,41,Marketing,Shanghai,129718,9.584,7.211,99.566,0.35,Neurotypical
4501,52,Marketing,Paris,63149,2.393,4.464,17.76,0.261,Neurodiverse
4502,49,Quality Assurance,Shanghai,147139,3.448,2.288,37.803,0.338,Neurotypical
4503,36,Programming,Los Angeles,145848,9.947,8.048,14.616,0.895,Neurodiverse
4504,62,Marketing,Berlin,109849,5.326,3.345,41.923,0.891,Neurotypical
4505,51,Programming,Montreal,65155,3.36,4.986,48.405,0.438,Neurotypical
4506,61,Game Design,Vancouver,125813,6.543,6.691,74.336,0.858,Neurotypical
4507,33,Art & Animation,Vancouver,148979,4.924,9.688,0.139,0.367,Neurotypical
4508,29,Game Design,Los Angeles,156064,8.725,1.302,23.08,0.078,Neurotypical
4509,55,Art & Animation,Paris,130212,1.072,5.67,26.992,0.454,Neurotypical
4510,53,Game Design,Shanghai,59785,9.971,9.425,60.061,0.905,Neurotypical
4511,28,Art & Animation,Seoul,70781,1.597,3.296,27.719,0.068,Neurodiverse
4512,61,Marketing,Paris,142794,5.834,2.011,48.684,0.248,Neurodiverse
4513,47,Quality Assurance,Stockholm,61970,7.277,6.372,48.778,0.05,Neurotypical
4514,30,Quality Assurance,Paris,118800,5.948,2.37,81.045,0.76,Neurotypical
4515,33,Management,Berlin,153297,3.707,8.91,87.59,0.811,Neurotypical
4516,58,Audio,Stockholm,124343,8.699,7.509,97.703,0.893,Neurotypical
4517,38,Management,Paris,80319,4.874,2.089,84.08,0.081,Neurotypical
4518,34,Art & Animation,Berlin,119763,3.706,6.197,87.796,0.653,Neurotypical
4519,47,Audio,Berlin,76207,7.915,1.244,97.098,0.527,Neurotypical
4520,43,Programming,Berlin,80290,2.313,8.607,82.743,0.259,Neurodiverse
4521,27,Programming,London,147747,2.845,2.849,20.464,0.678,Neurotypical
4522,62,Audio,Tokyo,137209,3.275,7.586,79.236,0.017,Neurodiverse
4523,28,Art & Animation,Los Angeles,59136,4.914,1.957,70.954,0.126,Neurotypical
4524,52,Quality Assurance,Vancouver,54980,1.183,5.252,55.586,0.913,Neurodiverse
4525,52,Art & Animation,London,139734,9.926,9.363,17.45,0.639,Neurodiverse
4526,38,Programming,Tokyo,96344,6.401,1.67,4.802,0.108,Neurotypical
4527,22,Marketing,Los Angeles,153970,9.736,3.658,21.715,0.657,Neurodiverse
4528,29,Audio,Vancouver,148135,8.267,8.044,87.694,0.257,Neurodiverse
4529,59,Audio,Stockholm,106799,2.209,5.17,26.962,0.337,Neurotypical
4530,61,Programming,Shanghai,122907,2.882,6.853,44.698,0.109,Neurotypical
4531,20,Art & Animation,London,101107,1.31,8.308,99.758,0.727,Neurotypical
4532,48,Audio,Vancouver,115264,8.504,8.056,50.949,0.289,Neurotypical
4533,53,Quality Assurance,Vancouver,52396,6.341,4.558,76.75,0.155,Neurodiverse
4534,32,Audio,Seoul,52090,2.936,4.876,79.503,0.978,Neurotypical
4535,20,Art & Animation,Stockholm,101975,9.731,6.14,87.927,0.169,Neurodiverse
4536,53,Programming,London,134449,7.631,2.105,33.285,0.624,Neurodiverse
4537,48,Quality Assurance,Berlin,139464,7.35,8.826,15.253,0.129,Neurodiverse
4538,32,Quality Assurance,Berlin,86941,3.403,1.841,88.862,0.957,Neurotypical
4539,48,Audio,Tokyo,59251,3.82,2.663,60.957,0.458,Neurotypical
4540,58,Art & Animation,Vancouver,82126,7.012,9.503,59.583,0.606,Neurotypical
4541,43,Audio,Stockholm,89727,6.342,3.537,56.98,0.055,Neurotypical
4542,45,Production,Paris,129021,6.826,3.198,3.505,0.946,Neurotypical
4543,36,Marketing,Montreal,147183,8.909,4.828,24.875,0.663,Neurotypical
4544,26,Management,London,157142,2.444,7.519,67.246,0.141,Neurotypical
4545,32,Programming,Paris,59545,2.047,4.296,3.299,0.526,Neurodiverse
4546,24,Production,Seoul,77275,6.082,8.873,60.675,0.834,Neurotypical
4547,45,Management,Vancouver,128902,5.501,2.344,5.023,0.749,Neurodiverse
4548,22,Marketing,Shanghai,58955,4.626,2.061,0.848,0.916,Neurotypical
4549,26,Quality Assurance,Seoul,78647,9.142,1.697,89.172,0.949,Neurotypical
4550,58,Audio,Tokyo,117862,6.025,3.685,91.095,0.033,Neurotypical
4551,20,Marketing,Stockholm,99610,6.105,2.796,29.007,0.639,Neurodiverse
4552,36,Game Design,Berlin,85340,4.298,5.152,86.492,0.057,Neurotypical
4553,62,Marketing,Berlin,96534,4.097,9.961,7.492,0.005,Neurotypical
4554,44,Audio,Shanghai,154244,9.888,8.817,41.159,0.081,Neurotypical
4555,22,Management,Los Angeles,98702,6.608,9.055,47.644,0.991,Neurodiverse
4556,34,Audio,Los Angeles,101691,8.426,8.477,40.855,0.001,Neurotypical
4557,48,Programming,Vancouver,119705,5.027,3.445,34.838,0.66,Neurotypical
4558,62,Marketing,Berlin,59010,2.727,3.037,61.132,0.613,Neurotypical
4559,51,Audio,Tokyo,56073,3.924,7.589,67.628,0.789,Neurotypical
4560,45,Audio,Berlin,111594,4.115,6.391,95.847,0.671,Neurotypical
4561,35,Production,Seoul,140630,6.084,2.855,12.666,0.94,Neurotypical
4562,44,Programming,Stockholm,139393,2.392,9.706,90.039,0.854,Neurotypical
4563,47,Production,London,135911,4.483,4.818,79.738,0.281,Neurotypical
4564,28,Programming,Berlin,140454,1.905,8.33,28.273,0.877,Neurotypical
4565,20,Programming,Paris,122344,5.469,1.664,20.026,0.279,Neurodiverse
4566,48,Management,Montreal,138107,9.527,1.316,11.65,0.659,Neurotypical
4567,41,Production,Paris,123144,4.05,5.102,42.372,0.245,Neurotypical
4568,35,Programming,Vancouver,63408,1.447,2.075,55.014,0.938,Neurotypical
4569,60,Game Design,Seoul,72692,6.479,9.813,56.977,0.705,Neurotypical
4570,63,Management,London,77369,6.713,8.308,41.675,0.48,Neurotypical
4571,60,Quality Assurance,Shanghai,159670,5.316,5.087,68.535,0.803,Neurotypical
4572,26,Audio,Montreal,98508,4.572,9.816,70.785,0.027,Neurotypical
4573,33,Art & Animation,Berlin,64782,9.034,3.144,51.503,0.636,Neurotypical
4574,48,Programming,Paris,55126,9.446,7.111,55.17,0.031,Neurotypical
4575,38,Quality Assurance,Tokyo,114605,7.058,1.158,19.489,0.228,Neurotypical
4576,38,Programming,Vancouver,99595,5.511,4.35,55.394,0.313,Neurodiverse
4577,21,Management,Tokyo,53704,1.608,1.714,7.528,0.751,Neurodiverse
4578,60,Management,Stockholm,133820,3.709,4.306,57.068,0.919,Neurotypical
4579,64,Quality Assurance,London,92477,3.566,4.425,64.288,0.369,Neurotypical
4580,34,Art & Animation,Vancouver,144244,1.524,4.377,98.179,0.618,Neurodiverse
4581,22,Management,Vancouver,67940,8.59,4.73,42.497,0.777,Neurotypical
4582,30,Marketing,Stockholm,74673,8.803,6.552,49.572,0.846,Neurotypical
4583,49,Game Design,Seoul,126589,9.211,2.705,45.216,0.963,Neurotypical
4584,59,Audio,Shanghai,132964,7.676,3.11,25.978,0.782,Neurotypical
4585,37,Marketing,Montreal,129079,7.395,6.809,9.435,0.033,Neurodiverse
4586,21,Production,Vancouver,58659,5.3,5.196,64.06,0.102,Neurotypical
4587,51,Art & Animation,Shanghai,58545,8.717,2.457,7.21,0.834,Neurotypical
4588,27,Game Design,Tokyo,99223,5.591,8.085,43.006,0.28,Neurodiverse
4589,41,Game Design,Los Angeles,59567,1.267,9.378,1.101,0.082,Neurotypical
4590,25,Game Design,Los Angeles,116611,6.264,5.188,94.052,0.958,Neurotypical
4591,31,Art & Animation,London,59437,4.514,6.526,69.745,0.38,Neurotypical
4592,59,Programming,Vancouver,59215,5.692,8.338,22.314,0.366,Neurotypical
4593,55,Programming,Montreal,158316,4.966,9.674,27.615,0.115,Neurotypical
4594,34,Management,Vancouver,82068,5.471,9.722,32.224,0.826,Neurotypical
4595,47,Production,Montreal,103707,1.977,9.306,51.908,0.452,Neurotypical
4596,64,Programming,Shanghai,137206,1.131,8.344,63.178,0.302,Neurotypical
4597,37,Management,Los Angeles,112746,4.062,4.832,7.659,0.827,Neurotypical
4598,21,Marketing,Montreal,109892,3.291,7.027,66.035,0.854,Neurotypical
4599,32,Management,Stockholm,54462,3.251,7.871,7.443,0.714,Neurotypical
4600,64,Audio,Los Angeles,152025,9.434,1.827,91.389,0.425,Neurotypical
4601,34,Management,Vancouver,53107,8.371,2.047,49.732,0.3,Neurodiverse
4602,39,Game Design,Stockholm,71086,1.12,7.349,93.368,0.515,Neurotypical
4603,48,Production,Tokyo,134495,1.078,7.002,64.243,0.558,Neurotypical
4604,61,Production,Shanghai,102198,7.992,8.235,40.119,0.567,Neurotypical
4605,48,Game Design,London,68083,9.864,2.661,78.283,0.747,Neurotypical
4606,22,Marketing,Berlin,107945,5.187,9.43,6.808,0.06,Neurotypical
4607,38,Management,Montreal,120251,4.898,3.145,58.703,0.648,Neurotypical
4608,22,Programming,Los Angeles,98723,3.482,2.216,25.767,0.869,Neurotypical
4609,33,Management,Montreal,91214,7.0,3.919,84.273,0.131,Neurotypical
4610,59,Game Design,Montreal,61169,5.245,8.277,89.063,0.554,Neurodiverse
4611,23,Game Design,London,104471,2.508,1.254,58.547,0.688,Neurotypical
4612,30,Art & Animation,Los Angeles,132755,5.332,3.041,26.087,0.961,Neurotypical
4613,50,Quality Assurance,Paris,51850,4.387,9.6,38.897,0.096,Neurotypical
4614,62,Production,Stockholm,103916,9.008,1.153,62.049,0.727,Neurotypical
4615,51,Marketing,Berlin,102254,7.944,3.504,42.525,0.583,Neurotypical
4616,46,Management,Montreal,119185,7.311,3.932,77.71,0.341,Neurotypical
4617,49,Marketing,Los Angeles,138664,3.944,9.315,36.893,0.051,Neurotypical
4618,62,Programming,Los Angeles,134453,2.257,8.661,50.548,0.329,Neurotypical
